,,,,,
,🏛 QUẢN TRỊ — SME Dịch vụ F&B,,,,
,,,,,
,Chấm điểm: 0 = Chưa có  |  1 = Một phần  |  2 = Đã có đầy đủ,,,,
,,,,,
,LĨNH VỰC,CÂU HỎI / THỰC HÀNH,"ĐIỂM
(0–2)",RỦI RO KINH DOANH NẾU KHÔNG LÀM,GHI CHÚ / BẰNG CHỨNG
,"🔐 Tuân thủ
về dữ liệu
(ƯU TIÊN)","Bạn có thu thập dữ liệu khách hàng (tên, liên hệ, thông tin thanh toán) không? Nếu có, có được lưu trữ an toàn không?",,Rủi ro rò rỉ dữ liệu; vi phạm quy định bảo vệ dữ liệu của VN (Nghị định 13/2023); mất niềm tin khách hàng,
,,Bạn có chính sách bảo mật cơ bản được truyền đạt tới khách hàng không?,,Không tuân thủ pháp luật; bị phạt; tổn hại thương hiệu nếu xảy ra rò rỉ,
,,Quyền truy cập dữ liệu nhạy cảm của DN / khách hàng có được giới hạn cho nhân viên liên quan không?,,Lạm dụng dữ liệu nội bộ; khó truy vết khi rò rỉ; lộ dữ liệu khách hàng,
,"⚖️ Quản lý rủi ro pháp lý
& Tuân thủ
(ƯU TIÊN)","Doanh nghiệp có đầy đủ giấy phép hoạt động (ATTP, PCCC, ĐKKD) còn hiệu lực không?",,Rủi ro bị đóng cửa đột ngột; bị phạt; mất khả năng hoạt động,
,,"Có người chịu trách nhiệm theo dõi thời hạn giấy phép, chứng nhận, kỳ kiểm tra không?",,Hết hạn tuân thủ chỉ bị phát hiện khi thanh tra; bị động thay vì chủ động,
,,Bạn có thực hiện kiểm tra tuân thủ nội bộ cơ bản ít nhất mỗi năm một lần không?,,Khoảng trống tuân thủ tích lũy âm thầm; mức phạt leo thang khi bị phát hiện,
,"📣 Gắn kết khách hàng
& các bên liên quan",Bạn có cách chuẩn để thu thập & phản hồi ý kiến / khiếu nại của khách hàng không?,,Khiếu nại không được xử lý; đánh giá tiêu cực dồn lại; mất khách hàng,
,,Bạn có truyền thông về cải tiến ESG hoặc chất lượng tới khách hàng (dù không chính thức) không?,,Bỏ lỡ cơ hội xây dựng niềm tin và lòng trung thành với thương hiệu,
,"🚫 Phòng chống
tham nhũng & Đạo đức",Nhân viên có hiểu thế nào là xung đột lợi ích hoặc quà tặng / chi trả không phù hợp không?,,Gian lận mua hàng; chi phí bị đẩy cao; rủi ro pháp lý cho chủ doanh nghiệp,
,,Bạn có truyền đạt kỳ vọng ứng xử cơ bản bằng văn bản tới nhân viên không?,,Hành vi sai phạm không bị kiểm soát; khó xử lý sự cố nhân sự khi thiếu chuẩn mực,
,,,,,
,TỔNG ĐIỂM  (🏛 QUẢN TRỊ),,0,Điểm tối đa: 20,
